"","age","status","Number","Simul","regID","regNV","startV","vPerD","vpd","vo","acceptV","effV","totalvac"
"32915124",6,"allD",0,25,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32925124",7,"allD",0,25,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32865125",1,"allD",0,26,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32875125",2,"allD",0,26,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32885125",3,"allD",0,26,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32895125",4,"allD",4,26,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32905125",5,"allD",1,26,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32915125",6,"allD",0,26,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32925125",7,"allD",0,26,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32865126",1,"allD",0,27,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32875126",2,"allD",1,27,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32885126",3,"allD",3,27,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32895126",4,"allD",4,27,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32905126",5,"allD",1,27,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32915126",6,"allD",0,27,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32925126",7,"allD",1,27,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32865127",1,"allD",0,28,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32875127",2,"allD",0,28,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32885127",3,"allD",1,28,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32895127",4,"allD",3,28,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32905127",5,"allD",1,28,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32915127",6,"allD",0,28,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32925127",7,"allD",0,28,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32865128",1,"allD",0,29,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32875128",2,"allD",0,29,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32885128",3,"allD",3,29,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32895128",4,"allD",3,29,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32905128",5,"allD",1,29,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32915128",6,"allD",0,29,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32925128",7,"allD",0,29,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32865129",1,"allD",0,30,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32875129",2,"allD",1,30,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32885129",3,"allD",1,30,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32895129",4,"allD",2,30,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32905129",5,"allD",2,30,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32915129",6,"allD",1,30,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32925129",7,"allD",0,30,"MK",24806,10,1270,10,4,0.7,0.9,5134839.2
"32865130",1,"allD",0,1,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875130",2,"allD",0,1,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885130",3,"allD",4,1,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895130",4,"allD",5,1,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905130",5,"allD",6,1,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915130",6,"allD",4,1,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925130",7,"allD",0,1,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865131",1,"allD",0,2,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875131",2,"allD",5,2,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885131",3,"allD",4,2,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895131",4,"allD",6,2,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905131",5,"allD",5,2,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915131",6,"allD",5,2,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925131",7,"allD",0,2,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865132",1,"allD",0,3,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875132",2,"allD",1,3,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885132",3,"allD",4,3,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895132",4,"allD",6,3,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905132",5,"allD",8,3,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915132",6,"allD",5,3,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925132",7,"allD",0,3,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865133",1,"allD",0,4,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875133",2,"allD",1,4,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885133",3,"allD",6,4,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895133",4,"allD",6,4,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905133",5,"allD",4,4,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915133",6,"allD",4,4,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925133",7,"allD",0,4,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865134",1,"allD",0,5,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875134",2,"allD",1,5,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885134",3,"allD",6,5,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895134",4,"allD",6,5,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905134",5,"allD",6,5,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915134",6,"allD",5,5,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925134",7,"allD",0,5,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865135",1,"allD",0,6,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875135",2,"allD",0,6,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885135",3,"allD",2,6,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895135",4,"allD",5,6,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905135",5,"allD",6,6,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915135",6,"allD",4,6,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925135",7,"allD",0,6,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865136",1,"allD",1,7,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875136",2,"allD",1,7,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885136",3,"allD",6,7,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895136",4,"allD",10,7,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905136",5,"allD",5,7,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915136",6,"allD",8,7,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925136",7,"allD",0,7,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865137",1,"allD",1,8,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875137",2,"allD",1,8,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885137",3,"allD",4,8,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895137",4,"allD",3,8,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905137",5,"allD",5,8,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915137",6,"allD",5,8,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925137",7,"allD",0,8,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865138",1,"allD",0,9,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875138",2,"allD",1,9,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885138",3,"allD",6,9,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895138",4,"allD",10,9,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905138",5,"allD",4,9,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915138",6,"allD",2,9,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925138",7,"allD",0,9,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865139",1,"allD",0,10,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875139",2,"allD",1,10,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885139",3,"allD",2,10,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895139",4,"allD",5,10,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905139",5,"allD",2,10,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915139",6,"allD",2,10,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925139",7,"allD",0,10,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865140",1,"allD",1,11,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875140",2,"allD",0,11,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885140",3,"allD",2,11,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895140",4,"allD",8,11,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905140",5,"allD",3,11,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915140",6,"allD",6,11,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925140",7,"allD",0,11,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865141",1,"allD",0,12,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875141",2,"allD",1,12,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885141",3,"allD",2,12,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895141",4,"allD",3,12,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905141",5,"allD",7,12,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915141",6,"allD",4,12,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925141",7,"allD",0,12,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865142",1,"allD",0,13,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875142",2,"allD",0,13,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885142",3,"allD",3,13,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895142",4,"allD",7,13,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905142",5,"allD",7,13,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915142",6,"allD",8,13,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925142",7,"allD",0,13,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865143",1,"allD",1,14,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875143",2,"allD",1,14,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885143",3,"allD",5,14,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895143",4,"allD",8,14,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905143",5,"allD",2,14,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915143",6,"allD",2,14,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925143",7,"allD",0,14,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865144",1,"allD",0,15,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875144",2,"allD",1,15,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885144",3,"allD",4,15,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895144",4,"allD",11,15,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905144",5,"allD",4,15,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915144",6,"allD",4,15,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925144",7,"allD",0,15,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865145",1,"allD",0,16,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875145",2,"allD",0,16,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885145",3,"allD",3,16,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895145",4,"allD",8,16,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905145",5,"allD",5,16,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915145",6,"allD",3,16,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925145",7,"allD",0,16,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865146",1,"allD",0,17,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875146",2,"allD",1,17,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885146",3,"allD",3,17,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895146",4,"allD",9,17,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905146",5,"allD",6,17,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915146",6,"allD",6,17,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925146",7,"allD",0,17,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865147",1,"allD",1,18,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875147",2,"allD",2,18,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885147",3,"allD",5,18,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895147",4,"allD",5,18,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905147",5,"allD",2,18,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915147",6,"allD",5,18,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925147",7,"allD",0,18,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865148",1,"allD",0,19,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875148",2,"allD",1,19,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885148",3,"allD",4,19,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895148",4,"allD",9,19,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905148",5,"allD",7,19,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915148",6,"allD",6,19,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925148",7,"allD",0,19,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865149",1,"allD",0,20,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875149",2,"allD",0,20,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885149",3,"allD",3,20,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895149",4,"allD",3,20,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905149",5,"allD",8,20,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915149",6,"allD",2,20,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925149",7,"allD",0,20,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865150",1,"allD",0,21,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875150",2,"allD",1,21,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885150",3,"allD",4,21,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895150",4,"allD",6,21,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905150",5,"allD",5,21,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915150",6,"allD",4,21,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925150",7,"allD",0,21,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865151",1,"allD",0,22,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875151",2,"allD",1,22,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885151",3,"allD",3,22,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895151",4,"allD",7,22,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905151",5,"allD",7,22,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915151",6,"allD",9,22,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925151",7,"allD",0,22,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865152",1,"allD",0,23,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875152",2,"allD",2,23,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885152",3,"allD",5,23,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895152",4,"allD",6,23,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905152",5,"allD",2,23,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915152",6,"allD",3,23,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925152",7,"allD",0,23,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865153",1,"allD",0,24,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875153",2,"allD",2,24,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885153",3,"allD",5,24,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895153",4,"allD",8,24,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905153",5,"allD",3,24,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915153",6,"allD",5,24,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925153",7,"allD",0,24,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865154",1,"allD",0,25,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875154",2,"allD",0,25,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885154",3,"allD",1,25,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895154",4,"allD",7,25,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905154",5,"allD",8,25,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915154",6,"allD",6,25,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925154",7,"allD",0,25,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865155",1,"allD",0,26,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875155",2,"allD",0,26,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885155",3,"allD",1,26,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895155",4,"allD",8,26,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905155",5,"allD",6,26,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915155",6,"allD",5,26,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925155",7,"allD",0,26,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865156",1,"allD",0,27,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875156",2,"allD",2,27,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885156",3,"allD",6,27,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895156",4,"allD",9,27,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905156",5,"allD",7,27,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915156",6,"allD",7,27,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925156",7,"allD",0,27,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865157",1,"allD",0,28,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875157",2,"allD",1,28,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885157",3,"allD",1,28,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895157",4,"allD",6,28,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905157",5,"allD",4,28,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915157",6,"allD",6,28,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925157",7,"allD",0,28,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865158",1,"allD",0,29,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875158",2,"allD",3,29,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885158",3,"allD",5,29,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895158",4,"allD",5,29,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905158",5,"allD",5,29,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915158",6,"allD",6,29,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925158",7,"allD",0,29,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865159",1,"allD",0,30,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32875159",2,"allD",2,30,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32885159",3,"allD",4,30,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32895159",4,"allD",5,30,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32905159",5,"allD",7,30,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32915159",6,"allD",9,30,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32925159",7,"allD",0,30,"ME",37209,10,1920,10,4,0.7,0.9,5134839.2
"32865160",1,"allD",0,1,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875160",2,"allD",0,1,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885160",3,"allD",7,1,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895160",4,"allD",13,1,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905160",5,"allD",2,1,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915160",6,"allD",0,1,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925160",7,"allD",0,1,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865161",1,"allD",0,2,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875161",2,"allD",1,2,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885161",3,"allD",5,2,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895161",4,"allD",7,2,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905161",5,"allD",8,2,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915161",6,"allD",0,2,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925161",7,"allD",0,2,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865162",1,"allD",1,3,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875162",2,"allD",0,3,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885162",3,"allD",4,3,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895162",4,"allD",12,3,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905162",5,"allD",5,3,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915162",6,"allD",0,3,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925162",7,"allD",0,3,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865163",1,"allD",0,4,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875163",2,"allD",3,4,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885163",3,"allD",4,4,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895163",4,"allD",4,4,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905163",5,"allD",8,4,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915163",6,"allD",0,4,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925163",7,"allD",0,4,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865164",1,"allD",0,5,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875164",2,"allD",2,5,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885164",3,"allD",6,5,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895164",4,"allD",14,5,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905164",5,"allD",9,5,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915164",6,"allD",0,5,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925164",7,"allD",0,5,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865165",1,"allD",0,6,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875165",2,"allD",1,6,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885165",3,"allD",5,6,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895165",4,"allD",15,6,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905165",5,"allD",3,6,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915165",6,"allD",0,6,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925165",7,"allD",0,6,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865166",1,"allD",0,7,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875166",2,"allD",1,7,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885166",3,"allD",12,7,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895166",4,"allD",11,7,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905166",5,"allD",8,7,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915166",6,"allD",0,7,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925166",7,"allD",0,7,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865167",1,"allD",0,8,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875167",2,"allD",2,8,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885167",3,"allD",3,8,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895167",4,"allD",10,8,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905167",5,"allD",8,8,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915167",6,"allD",0,8,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925167",7,"allD",0,8,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865168",1,"allD",0,9,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875168",2,"allD",2,9,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885168",3,"allD",5,9,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895168",4,"allD",7,9,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905168",5,"allD",4,9,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915168",6,"allD",0,9,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925168",7,"allD",0,9,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
