"","age","status","Number","Simul","regID","regNV","startV","vPerD","vpd","vo","acceptV","effV","totalvac"
"3290845",5,"allD",0,1,"AL",777874,10,5140,10,3,0.7,0.9,23106776.4
"3291845",6,"allD",0,1,"AL",777874,10,5140,10,3,0.7,0.9,23106776.4
"3292845",7,"allD",0,1,"AL",777874,10,5140,10,3,0.7,0.9,23106776.4
"3286846",1,"allD",0,1,"AL",669762,10,5140,10,4,0,0.9,23106776.4
"3287846",2,"allD",0,1,"AL",669762,10,5140,10,4,0,0.9,23106776.4
"3288846",3,"allD",4,1,"AL",669762,10,5140,10,4,0,0.9,23106776.4
"3289846",4,"allD",8,1,"AL",669762,10,5140,10,4,0,0.9,23106776.4
"3290846",5,"allD",13,1,"AL",669762,10,5140,10,4,0,0.9,23106776.4
"3291846",6,"allD",13,1,"AL",669762,10,5140,10,4,0,0.9,23106776.4
"3292846",7,"allD",20,1,"AL",669762,10,5140,10,4,0,0.9,23106776.4
"3286847",1,"allD",0,1,"AL",669762,10,5140,10,4,0.7,0.9,23106776.4
"3287847",2,"allD",1,1,"AL",669762,10,5140,10,4,0.7,0.9,23106776.4
"3288847",3,"allD",3,1,"AL",669762,10,5140,10,4,0.7,0.9,23106776.4
"3289847",4,"allD",0,1,"AL",669762,10,5140,10,4,0.7,0.9,23106776.4
"3290847",5,"allD",0,1,"AL",669762,10,5140,10,4,0.7,0.9,23106776.4
"3291847",6,"allD",0,1,"AL",669762,10,5140,10,4,0.7,0.9,23106776.4
"3292847",7,"allD",0,1,"AL",669762,10,5140,10,4,0.7,0.9,23106776.4
"3286848",1,"allD",0,1,"AL",1050308,10,5140,10,5,0,0.9,23106776.4
"3287848",2,"allD",0,1,"AL",1050308,10,5140,10,5,0,0.9,23106776.4
"3288848",3,"allD",4,1,"AL",1050308,10,5140,10,5,0,0.9,23106776.4
"3289848",4,"allD",8,1,"AL",1050308,10,5140,10,5,0,0.9,23106776.4
"3290848",5,"allD",13,1,"AL",1050308,10,5140,10,5,0,0.9,23106776.4
"3291848",6,"allD",13,1,"AL",1050308,10,5140,10,5,0,0.9,23106776.4
"3292848",7,"allD",20,1,"AL",1050308,10,5140,10,5,0,0.9,23106776.4
"3286849",1,"allD",0,1,"AL",1050308,10,5140,10,5,0.7,0.9,23106776.4
"3287849",2,"allD",1,1,"AL",1050308,10,5140,10,5,0.7,0.9,23106776.4
"3288849",3,"allD",3,1,"AL",1050308,10,5140,10,5,0.7,0.9,23106776.4
"3289849",4,"allD",0,1,"AL",1050308,10,5140,10,5,0.7,0.9,23106776.4
"3290849",5,"allD",0,1,"AL",1050308,10,5140,10,5,0.7,0.9,23106776.4
"3291849",6,"allD",0,1,"AL",1050308,10,5140,10,5,0.7,0.9,23106776.4
"3292849",7,"allD",0,1,"AL",1050308,10,5140,10,5,0.7,0.9,23106776.4
"3286850",1,"allD",0,1,"AL",1124938,10,6168,12,1,0,0.9,23106776.4
"3287850",2,"allD",0,1,"AL",1124938,10,6168,12,1,0,0.9,23106776.4
"3288850",3,"allD",4,1,"AL",1124938,10,6168,12,1,0,0.9,23106776.4
"3289850",4,"allD",8,1,"AL",1124938,10,6168,12,1,0,0.9,23106776.4
"3290850",5,"allD",13,1,"AL",1124938,10,6168,12,1,0,0.9,23106776.4
"3291850",6,"allD",13,1,"AL",1124938,10,6168,12,1,0,0.9,23106776.4
"3292850",7,"allD",20,1,"AL",1124938,10,6168,12,1,0,0.9,23106776.4
"3286851",1,"allD",0,1,"AL",1124938,10,6168,12,1,0.7,0.9,23106776.4
"3287851",2,"allD",1,1,"AL",1124938,10,6168,12,1,0.7,0.9,23106776.4
"3288851",3,"allD",2,1,"AL",1124938,10,6168,12,1,0.7,0.9,23106776.4
"3289851",4,"allD",0,1,"AL",1124938,10,6168,12,1,0.7,0.9,23106776.4
"3290851",5,"allD",0,1,"AL",1124938,10,6168,12,1,0.7,0.9,23106776.4
"3291851",6,"allD",1,1,"AL",1124938,10,6168,12,1,0.7,0.9,23106776.4
"3292851",7,"allD",0,1,"AL",1124938,10,6168,12,1,0.7,0.9,23106776.4
"3286852",1,"allD",0,1,"AL",1147497,10,6168,12,2,0,0.9,23106776.4
"3287852",2,"allD",0,1,"AL",1147497,10,6168,12,2,0,0.9,23106776.4
"3288852",3,"allD",4,1,"AL",1147497,10,6168,12,2,0,0.9,23106776.4
"3289852",4,"allD",8,1,"AL",1147497,10,6168,12,2,0,0.9,23106776.4
"3290852",5,"allD",13,1,"AL",1147497,10,6168,12,2,0,0.9,23106776.4
"3291852",6,"allD",13,1,"AL",1147497,10,6168,12,2,0,0.9,23106776.4
"3292852",7,"allD",20,1,"AL",1147497,10,6168,12,2,0,0.9,23106776.4
"3286853",1,"allD",0,1,"AL",1147497,10,6168,12,2,0.7,0.9,23106776.4
"3287853",2,"allD",1,1,"AL",1147497,10,6168,12,2,0.7,0.9,23106776.4
"3288853",3,"allD",2,1,"AL",1147497,10,6168,12,2,0.7,0.9,23106776.4
"3289853",4,"allD",0,1,"AL",1147497,10,6168,12,2,0.7,0.9,23106776.4
"3290853",5,"allD",0,1,"AL",1147497,10,6168,12,2,0.7,0.9,23106776.4
"3291853",6,"allD",1,1,"AL",1147497,10,6168,12,2,0.7,0.9,23106776.4
"3292853",7,"allD",0,1,"AL",1147497,10,6168,12,2,0.7,0.9,23106776.4
"3286854",1,"allD",0,1,"AL",777874,10,6168,12,3,0,0.9,23106776.4
"3287854",2,"allD",0,1,"AL",777874,10,6168,12,3,0,0.9,23106776.4
"3288854",3,"allD",4,1,"AL",777874,10,6168,12,3,0,0.9,23106776.4
"3289854",4,"allD",8,1,"AL",777874,10,6168,12,3,0,0.9,23106776.4
"3290854",5,"allD",13,1,"AL",777874,10,6168,12,3,0,0.9,23106776.4
"3291854",6,"allD",13,1,"AL",777874,10,6168,12,3,0,0.9,23106776.4
"3292854",7,"allD",20,1,"AL",777874,10,6168,12,3,0,0.9,23106776.4
"3286855",1,"allD",0,1,"AL",777874,10,6168,12,3,0.7,0.9,23106776.4
"3287855",2,"allD",1,1,"AL",777874,10,6168,12,3,0.7,0.9,23106776.4
"3288855",3,"allD",2,1,"AL",777874,10,6168,12,3,0.7,0.9,23106776.4
"3289855",4,"allD",0,1,"AL",777874,10,6168,12,3,0.7,0.9,23106776.4
"3290855",5,"allD",0,1,"AL",777874,10,6168,12,3,0.7,0.9,23106776.4
"3291855",6,"allD",1,1,"AL",777874,10,6168,12,3,0.7,0.9,23106776.4
"3292855",7,"allD",0,1,"AL",777874,10,6168,12,3,0.7,0.9,23106776.4
"3286856",1,"allD",0,1,"AL",669762,10,6168,12,4,0,0.9,23106776.4
"3287856",2,"allD",0,1,"AL",669762,10,6168,12,4,0,0.9,23106776.4
"3288856",3,"allD",4,1,"AL",669762,10,6168,12,4,0,0.9,23106776.4
"3289856",4,"allD",8,1,"AL",669762,10,6168,12,4,0,0.9,23106776.4
"3290856",5,"allD",13,1,"AL",669762,10,6168,12,4,0,0.9,23106776.4
"3291856",6,"allD",13,1,"AL",669762,10,6168,12,4,0,0.9,23106776.4
"3292856",7,"allD",20,1,"AL",669762,10,6168,12,4,0,0.9,23106776.4
"3286857",1,"allD",0,1,"AL",669762,10,6168,12,4,0.7,0.9,23106776.4
"3287857",2,"allD",1,1,"AL",669762,10,6168,12,4,0.7,0.9,23106776.4
"3288857",3,"allD",2,1,"AL",669762,10,6168,12,4,0.7,0.9,23106776.4
"3289857",4,"allD",0,1,"AL",669762,10,6168,12,4,0.7,0.9,23106776.4
"3290857",5,"allD",0,1,"AL",669762,10,6168,12,4,0.7,0.9,23106776.4
"3291857",6,"allD",1,1,"AL",669762,10,6168,12,4,0.7,0.9,23106776.4
"3292857",7,"allD",0,1,"AL",669762,10,6168,12,4,0.7,0.9,23106776.4
"3286858",1,"allD",0,1,"AL",1050308,10,6168,12,5,0,0.9,23106776.4
"3287858",2,"allD",0,1,"AL",1050308,10,6168,12,5,0,0.9,23106776.4
"3288858",3,"allD",4,1,"AL",1050308,10,6168,12,5,0,0.9,23106776.4
"3289858",4,"allD",8,1,"AL",1050308,10,6168,12,5,0,0.9,23106776.4
"3290858",5,"allD",13,1,"AL",1050308,10,6168,12,5,0,0.9,23106776.4
"3291858",6,"allD",13,1,"AL",1050308,10,6168,12,5,0,0.9,23106776.4
"3292858",7,"allD",20,1,"AL",1050308,10,6168,12,5,0,0.9,23106776.4
"3286859",1,"allD",0,1,"AL",1050308,10,6168,12,5,0.7,0.9,23106776.4
"3287859",2,"allD",1,1,"AL",1050308,10,6168,12,5,0.7,0.9,23106776.4
"3288859",3,"allD",2,1,"AL",1050308,10,6168,12,5,0.7,0.9,23106776.4
"3289859",4,"allD",0,1,"AL",1050308,10,6168,12,5,0.7,0.9,23106776.4
"3290859",5,"allD",0,1,"AL",1050308,10,6168,12,5,0.7,0.9,23106776.4
"3291859",6,"allD",1,1,"AL",1050308,10,6168,12,5,0.7,0.9,23106776.4
"3292859",7,"allD",0,1,"AL",1050308,10,6168,12,5,0.7,0.9,23106776.4
"3286860",1,"allD",0,1,"AL",1124938,10,7196,14,1,0,0.9,23106776.4
"3287860",2,"allD",0,1,"AL",1124938,10,7196,14,1,0,0.9,23106776.4
"3288860",3,"allD",4,1,"AL",1124938,10,7196,14,1,0,0.9,23106776.4
"3289860",4,"allD",8,1,"AL",1124938,10,7196,14,1,0,0.9,23106776.4
"3290860",5,"allD",13,1,"AL",1124938,10,7196,14,1,0,0.9,23106776.4
"3291860",6,"allD",13,1,"AL",1124938,10,7196,14,1,0,0.9,23106776.4
"3292860",7,"allD",20,1,"AL",1124938,10,7196,14,1,0,0.9,23106776.4
"3286861",1,"allD",0,1,"AL",1124938,10,7196,14,1,0.7,0.9,23106776.4
"3287861",2,"allD",0,1,"AL",1124938,10,7196,14,1,0.7,0.9,23106776.4
"3288861",3,"allD",0,1,"AL",1124938,10,7196,14,1,0.7,0.9,23106776.4
"3289861",4,"allD",0,1,"AL",1124938,10,7196,14,1,0.7,0.9,23106776.4
"3290861",5,"allD",0,1,"AL",1124938,10,7196,14,1,0.7,0.9,23106776.4
"3291861",6,"allD",0,1,"AL",1124938,10,7196,14,1,0.7,0.9,23106776.4
"3292861",7,"allD",0,1,"AL",1124938,10,7196,14,1,0.7,0.9,23106776.4
"3286862",1,"allD",0,1,"AL",1147497,10,7196,14,2,0,0.9,23106776.4
"3287862",2,"allD",0,1,"AL",1147497,10,7196,14,2,0,0.9,23106776.4
"3288862",3,"allD",4,1,"AL",1147497,10,7196,14,2,0,0.9,23106776.4
"3289862",4,"allD",8,1,"AL",1147497,10,7196,14,2,0,0.9,23106776.4
"3290862",5,"allD",13,1,"AL",1147497,10,7196,14,2,0,0.9,23106776.4
"3291862",6,"allD",13,1,"AL",1147497,10,7196,14,2,0,0.9,23106776.4
"3292862",7,"allD",20,1,"AL",1147497,10,7196,14,2,0,0.9,23106776.4
"3286863",1,"allD",0,1,"AL",1147497,10,7196,14,2,0.7,0.9,23106776.4
"3287863",2,"allD",0,1,"AL",1147497,10,7196,14,2,0.7,0.9,23106776.4
"3288863",3,"allD",0,1,"AL",1147497,10,7196,14,2,0.7,0.9,23106776.4
"3289863",4,"allD",0,1,"AL",1147497,10,7196,14,2,0.7,0.9,23106776.4
"3290863",5,"allD",0,1,"AL",1147497,10,7196,14,2,0.7,0.9,23106776.4
"3291863",6,"allD",0,1,"AL",1147497,10,7196,14,2,0.7,0.9,23106776.4
"3292863",7,"allD",0,1,"AL",1147497,10,7196,14,2,0.7,0.9,23106776.4
"3286864",1,"allD",0,1,"AL",777874,10,7196,14,3,0,0.9,23106776.4
"3287864",2,"allD",0,1,"AL",777874,10,7196,14,3,0,0.9,23106776.4
"3288864",3,"allD",4,1,"AL",777874,10,7196,14,3,0,0.9,23106776.4
"3289864",4,"allD",8,1,"AL",777874,10,7196,14,3,0,0.9,23106776.4
"3290864",5,"allD",13,1,"AL",777874,10,7196,14,3,0,0.9,23106776.4
"3291864",6,"allD",13,1,"AL",777874,10,7196,14,3,0,0.9,23106776.4
"3292864",7,"allD",20,1,"AL",777874,10,7196,14,3,0,0.9,23106776.4
"3286865",1,"allD",0,1,"AL",777874,10,7196,14,3,0.7,0.9,23106776.4
"3287865",2,"allD",0,1,"AL",777874,10,7196,14,3,0.7,0.9,23106776.4
"3288865",3,"allD",0,1,"AL",777874,10,7196,14,3,0.7,0.9,23106776.4
"3289865",4,"allD",0,1,"AL",777874,10,7196,14,3,0.7,0.9,23106776.4
"3290865",5,"allD",0,1,"AL",777874,10,7196,14,3,0.7,0.9,23106776.4
"3291865",6,"allD",0,1,"AL",777874,10,7196,14,3,0.7,0.9,23106776.4
"3292865",7,"allD",0,1,"AL",777874,10,7196,14,3,0.7,0.9,23106776.4
"3286866",1,"allD",0,1,"AL",669762,10,7196,14,4,0,0.9,23106776.4
"3287866",2,"allD",0,1,"AL",669762,10,7196,14,4,0,0.9,23106776.4
"3288866",3,"allD",4,1,"AL",669762,10,7196,14,4,0,0.9,23106776.4
"3289866",4,"allD",8,1,"AL",669762,10,7196,14,4,0,0.9,23106776.4
"3290866",5,"allD",13,1,"AL",669762,10,7196,14,4,0,0.9,23106776.4
"3291866",6,"allD",13,1,"AL",669762,10,7196,14,4,0,0.9,23106776.4
"3292866",7,"allD",20,1,"AL",669762,10,7196,14,4,0,0.9,23106776.4
"3286867",1,"allD",1,1,"AL",669762,10,7196,14,4,0.7,0.9,23106776.4
"3287867",2,"allD",2,1,"AL",669762,10,7196,14,4,0.7,0.9,23106776.4
"3288867",3,"allD",0,1,"AL",669762,10,7196,14,4,0.7,0.9,23106776.4
"3289867",4,"allD",0,1,"AL",669762,10,7196,14,4,0.7,0.9,23106776.4
"3290867",5,"allD",0,1,"AL",669762,10,7196,14,4,0.7,0.9,23106776.4
"3291867",6,"allD",0,1,"AL",669762,10,7196,14,4,0.7,0.9,23106776.4
"3292867",7,"allD",0,1,"AL",669762,10,7196,14,4,0.7,0.9,23106776.4
"3286868",1,"allD",0,1,"AL",1050308,10,7196,14,5,0,0.9,23106776.4
"3287868",2,"allD",0,1,"AL",1050308,10,7196,14,5,0,0.9,23106776.4
"3288868",3,"allD",4,1,"AL",1050308,10,7196,14,5,0,0.9,23106776.4
"3289868",4,"allD",8,1,"AL",1050308,10,7196,14,5,0,0.9,23106776.4
"3290868",5,"allD",13,1,"AL",1050308,10,7196,14,5,0,0.9,23106776.4
"3291868",6,"allD",13,1,"AL",1050308,10,7196,14,5,0,0.9,23106776.4
"3292868",7,"allD",20,1,"AL",1050308,10,7196,14,5,0,0.9,23106776.4
"3286869",1,"allD",0,1,"AL",1050308,10,7196,14,5,0.7,0.9,23106776.4
"3287869",2,"allD",0,1,"AL",1050308,10,7196,14,5,0.7,0.9,23106776.4
"3288869",3,"allD",0,1,"AL",1050308,10,7196,14,5,0.7,0.9,23106776.4
"3289869",4,"allD",0,1,"AL",1050308,10,7196,14,5,0.7,0.9,23106776.4
"3290869",5,"allD",0,1,"AL",1050308,10,7196,14,5,0.7,0.9,23106776.4
"3291869",6,"allD",0,1,"AL",1050308,10,7196,14,5,0.7,0.9,23106776.4
"3292869",7,"allD",0,1,"AL",1050308,10,7196,14,5,0.7,0.9,23106776.4
"3286870",1,"allD",0,1,"AL",1124938,10,8224,16,1,0,0.9,23106776.4
"3287870",2,"allD",0,1,"AL",1124938,10,8224,16,1,0,0.9,23106776.4
"3288870",3,"allD",4,1,"AL",1124938,10,8224,16,1,0,0.9,23106776.4
"3289870",4,"allD",8,1,"AL",1124938,10,8224,16,1,0,0.9,23106776.4
"3290870",5,"allD",13,1,"AL",1124938,10,8224,16,1,0,0.9,23106776.4
"3291870",6,"allD",13,1,"AL",1124938,10,8224,16,1,0,0.9,23106776.4
"3292870",7,"allD",20,1,"AL",1124938,10,8224,16,1,0,0.9,23106776.4
"3286871",1,"allD",0,1,"AL",1124938,10,8224,16,1,0.7,0.9,23106776.4
"3287871",2,"allD",0,1,"AL",1124938,10,8224,16,1,0.7,0.9,23106776.4
"3288871",3,"allD",1,1,"AL",1124938,10,8224,16,1,0.7,0.9,23106776.4
"3289871",4,"allD",0,1,"AL",1124938,10,8224,16,1,0.7,0.9,23106776.4
"3290871",5,"allD",0,1,"AL",1124938,10,8224,16,1,0.7,0.9,23106776.4
"3291871",6,"allD",0,1,"AL",1124938,10,8224,16,1,0.7,0.9,23106776.4
"3292871",7,"allD",0,1,"AL",1124938,10,8224,16,1,0.7,0.9,23106776.4
"3286872",1,"allD",0,1,"AL",1147497,10,8224,16,2,0,0.9,23106776.4
"3287872",2,"allD",0,1,"AL",1147497,10,8224,16,2,0,0.9,23106776.4
"3288872",3,"allD",4,1,"AL",1147497,10,8224,16,2,0,0.9,23106776.4
"3289872",4,"allD",8,1,"AL",1147497,10,8224,16,2,0,0.9,23106776.4
"3290872",5,"allD",13,1,"AL",1147497,10,8224,16,2,0,0.9,23106776.4
"3291872",6,"allD",13,1,"AL",1147497,10,8224,16,2,0,0.9,23106776.4
"3292872",7,"allD",20,1,"AL",1147497,10,8224,16,2,0,0.9,23106776.4
"3286873",1,"allD",0,1,"AL",1147497,10,8224,16,2,0.7,0.9,23106776.4
"3287873",2,"allD",0,1,"AL",1147497,10,8224,16,2,0.7,0.9,23106776.4
"3288873",3,"allD",1,1,"AL",1147497,10,8224,16,2,0.7,0.9,23106776.4
"3289873",4,"allD",0,1,"AL",1147497,10,8224,16,2,0.7,0.9,23106776.4
"3290873",5,"allD",0,1,"AL",1147497,10,8224,16,2,0.7,0.9,23106776.4
"3291873",6,"allD",0,1,"AL",1147497,10,8224,16,2,0.7,0.9,23106776.4
"3292873",7,"allD",0,1,"AL",1147497,10,8224,16,2,0.7,0.9,23106776.4
"3286874",1,"allD",0,1,"AL",777874,10,8224,16,3,0,0.9,23106776.4
"3287874",2,"allD",0,1,"AL",777874,10,8224,16,3,0,0.9,23106776.4
"3288874",3,"allD",4,1,"AL",777874,10,8224,16,3,0,0.9,23106776.4
"3289874",4,"allD",8,1,"AL",777874,10,8224,16,3,0,0.9,23106776.4
"3290874",5,"allD",13,1,"AL",777874,10,8224,16,3,0,0.9,23106776.4
"3291874",6,"allD",13,1,"AL",777874,10,8224,16,3,0,0.9,23106776.4
"3292874",7,"allD",20,1,"AL",777874,10,8224,16,3,0,0.9,23106776.4
"3286875",1,"allD",0,1,"AL",777874,10,8224,16,3,0.7,0.9,23106776.4
"3287875",2,"allD",0,1,"AL",777874,10,8224,16,3,0.7,0.9,23106776.4
"3288875",3,"allD",1,1,"AL",777874,10,8224,16,3,0.7,0.9,23106776.4
"3289875",4,"allD",0,1,"AL",777874,10,8224,16,3,0.7,0.9,23106776.4
"3290875",5,"allD",0,1,"AL",777874,10,8224,16,3,0.7,0.9,23106776.4
"3291875",6,"allD",0,1,"AL",777874,10,8224,16,3,0.7,0.9,23106776.4
"3292875",7,"allD",0,1,"AL",777874,10,8224,16,3,0.7,0.9,23106776.4
"3286876",1,"allD",0,1,"AL",669762,10,8224,16,4,0,0.9,23106776.4
"3287876",2,"allD",0,1,"AL",669762,10,8224,16,4,0,0.9,23106776.4
"3288876",3,"allD",4,1,"AL",669762,10,8224,16,4,0,0.9,23106776.4
"3289876",4,"allD",8,1,"AL",669762,10,8224,16,4,0,0.9,23106776.4
"3290876",5,"allD",13,1,"AL",669762,10,8224,16,4,0,0.9,23106776.4
"3291876",6,"allD",13,1,"AL",669762,10,8224,16,4,0,0.9,23106776.4
"3292876",7,"allD",20,1,"AL",669762,10,8224,16,4,0,0.9,23106776.4
"3286877",1,"allD",1,1,"AL",669762,10,8224,16,4,0.7,0.9,23106776.4
"3287877",2,"allD",1,1,"AL",669762,10,8224,16,4,0.7,0.9,23106776.4
"3288877",3,"allD",1,1,"AL",669762,10,8224,16,4,0.7,0.9,23106776.4
"3289877",4,"allD",0,1,"AL",669762,10,8224,16,4,0.7,0.9,23106776.4
"3290877",5,"allD",0,1,"AL",669762,10,8224,16,4,0.7,0.9,23106776.4
"3291877",6,"allD",0,1,"AL",669762,10,8224,16,4,0.7,0.9,23106776.4
"3292877",7,"allD",0,1,"AL",669762,10,8224,16,4,0.7,0.9,23106776.4
"3286878",1,"allD",0,1,"AL",1050308,10,8224,16,5,0,0.9,23106776.4
"3287878",2,"allD",0,1,"AL",1050308,10,8224,16,5,0,0.9,23106776.4
"3288878",3,"allD",4,1,"AL",1050308,10,8224,16,5,0,0.9,23106776.4
"3289878",4,"allD",8,1,"AL",1050308,10,8224,16,5,0,0.9,23106776.4
"3290878",5,"allD",13,1,"AL",1050308,10,8224,16,5,0,0.9,23106776.4
"3291878",6,"allD",13,1,"AL",1050308,10,8224,16,5,0,0.9,23106776.4
"3292878",7,"allD",20,1,"AL",1050308,10,8224,16,5,0,0.9,23106776.4
"3286879",1,"allD",0,1,"AL",1050308,10,8224,16,5,0.7,0.9,23106776.4
"3287879",2,"allD",0,1,"AL",1050308,10,8224,16,5,0.7,0.9,23106776.4
"3288879",3,"allD",1,1,"AL",1050308,10,8224,16,5,0.7,0.9,23106776.4
"3289879",4,"allD",0,1,"AL",1050308,10,8224,16,5,0.7,0.9,23106776.4
"3290879",5,"allD",0,1,"AL",1050308,10,8224,16,5,0.7,0.9,23106776.4
"3291879",6,"allD",0,1,"AL",1050308,10,8224,16,5,0.7,0.9,23106776.4
"3292879",7,"allD",0,1,"AL",1050308,10,8224,16,5,0.7,0.9,23106776.4
"3286880",1,"allD",0,1,"AL",1124938,10,9252,18,1,0,0.9,23106776.4
"3287880",2,"allD",0,1,"AL",1124938,10,9252,18,1,0,0.9,23106776.4
"3288880",3,"allD",4,1,"AL",1124938,10,9252,18,1,0,0.9,23106776.4
"3289880",4,"allD",8,1,"AL",1124938,10,9252,18,1,0,0.9,23106776.4
"3290880",5,"allD",13,1,"AL",1124938,10,9252,18,1,0,0.9,23106776.4
"3291880",6,"allD",13,1,"AL",1124938,10,9252,18,1,0,0.9,23106776.4
"3292880",7,"allD",20,1,"AL",1124938,10,9252,18,1,0,0.9,23106776.4
"3286881",1,"allD",0,1,"AL",1124938,10,9252,18,1,0.7,0.9,23106776.4
"3287881",2,"allD",0,1,"AL",1124938,10,9252,18,1,0.7,0.9,23106776.4
"3288881",3,"allD",0,1,"AL",1124938,10,9252,18,1,0.7,0.9,23106776.4
"3289881",4,"allD",0,1,"AL",1124938,10,9252,18,1,0.7,0.9,23106776.4
"3290881",5,"allD",0,1,"AL",1124938,10,9252,18,1,0.7,0.9,23106776.4
"3291881",6,"allD",0,1,"AL",1124938,10,9252,18,1,0.7,0.9,23106776.4
"3292881",7,"allD",0,1,"AL",1124938,10,9252,18,1,0.7,0.9,23106776.4
"3286882",1,"allD",0,1,"AL",1147497,10,9252,18,2,0,0.9,23106776.4
"3287882",2,"allD",0,1,"AL",1147497,10,9252,18,2,0,0.9,23106776.4
"3288882",3,"allD",4,1,"AL",1147497,10,9252,18,2,0,0.9,23106776.4
"3289882",4,"allD",8,1,"AL",1147497,10,9252,18,2,0,0.9,23106776.4
"3290882",5,"allD",13,1,"AL",1147497,10,9252,18,2,0,0.9,23106776.4
"3291882",6,"allD",13,1,"AL",1147497,10,9252,18,2,0,0.9,23106776.4
"3292882",7,"allD",20,1,"AL",1147497,10,9252,18,2,0,0.9,23106776.4
"3286883",1,"allD",0,1,"AL",1147497,10,9252,18,2,0.7,0.9,23106776.4
"3287883",2,"allD",0,1,"AL",1147497,10,9252,18,2,0.7,0.9,23106776.4
"3288883",3,"allD",0,1,"AL",1147497,10,9252,18,2,0.7,0.9,23106776.4
"3289883",4,"allD",0,1,"AL",1147497,10,9252,18,2,0.7,0.9,23106776.4
"3290883",5,"allD",0,1,"AL",1147497,10,9252,18,2,0.7,0.9,23106776.4
"3291883",6,"allD",0,1,"AL",1147497,10,9252,18,2,0.7,0.9,23106776.4
"3292883",7,"allD",0,1,"AL",1147497,10,9252,18,2,0.7,0.9,23106776.4
"3286884",1,"allD",0,1,"AL",777874,10,9252,18,3,0,0.9,23106776.4
"3287884",2,"allD",0,1,"AL",777874,10,9252,18,3,0,0.9,23106776.4
"3288884",3,"allD",4,1,"AL",777874,10,9252,18,3,0,0.9,23106776.4
"3289884",4,"allD",8,1,"AL",777874,10,9252,18,3,0,0.9,23106776.4
"3290884",5,"allD",13,1,"AL",777874,10,9252,18,3,0,0.9,23106776.4
"3291884",6,"allD",13,1,"AL",777874,10,9252,18,3,0,0.9,23106776.4
"3292884",7,"allD",20,1,"AL",777874,10,9252,18,3,0,0.9,23106776.4
"3286885",1,"allD",1,1,"AL",777874,10,9252,18,3,0.7,0.9,23106776.4
"3287885",2,"allD",0,1,"AL",777874,10,9252,18,3,0.7,0.9,23106776.4
"3288885",3,"allD",0,1,"AL",777874,10,9252,18,3,0.7,0.9,23106776.4
"3289885",4,"allD",0,1,"AL",777874,10,9252,18,3,0.7,0.9,23106776.4
"3290885",5,"allD",0,1,"AL",777874,10,9252,18,3,0.7,0.9,23106776.4
"3291885",6,"allD",0,1,"AL",777874,10,9252,18,3,0.7,0.9,23106776.4
"3292885",7,"allD",0,1,"AL",777874,10,9252,18,3,0.7,0.9,23106776.4
"3286886",1,"allD",0,1,"AL",669762,10,9252,18,4,0,0.9,23106776.4
"3287886",2,"allD",0,1,"AL",669762,10,9252,18,4,0,0.9,23106776.4
"3288886",3,"allD",4,1,"AL",669762,10,9252,18,4,0,0.9,23106776.4
"3289886",4,"allD",8,1,"AL",669762,10,9252,18,4,0,0.9,23106776.4
"3290886",5,"allD",13,1,"AL",669762,10,9252,18,4,0,0.9,23106776.4
"3291886",6,"allD",13,1,"AL",669762,10,9252,18,4,0,0.9,23106776.4
"3292886",7,"allD",20,1,"AL",669762,10,9252,18,4,0,0.9,23106776.4
"3286887",1,"allD",0,1,"AL",669762,10,9252,18,4,0.7,0.9,23106776.4
"3287887",2,"allD",0,1,"AL",669762,10,9252,18,4,0.7,0.9,23106776.4
"3288887",3,"allD",0,1,"AL",669762,10,9252,18,4,0.7,0.9,23106776.4
"3289887",4,"allD",0,1,"AL",669762,10,9252,18,4,0.7,0.9,23106776.4
"3290887",5,"allD",0,1,"AL",669762,10,9252,18,4,0.7,0.9,23106776.4
"3291887",6,"allD",0,1,"AL",669762,10,9252,18,4,0.7,0.9,23106776.4
"3292887",7,"allD",0,1,"AL",669762,10,9252,18,4,0.7,0.9,23106776.4
"3286888",1,"allD",0,1,"AL",1050308,10,9252,18,5,0,0.9,23106776.4
"3287888",2,"allD",0,1,"AL",1050308,10,9252,18,5,0,0.9,23106776.4
"3288888",3,"allD",4,1,"AL",1050308,10,9252,18,5,0,0.9,23106776.4
"3289888",4,"allD",8,1,"AL",1050308,10,9252,18,5,0,0.9,23106776.4
"3290888",5,"allD",13,1,"AL",1050308,10,9252,18,5,0,0.9,23106776.4
"3291888",6,"allD",13,1,"AL",1050308,10,9252,18,5,0,0.9,23106776.4
"3292888",7,"allD",20,1,"AL",1050308,10,9252,18,5,0,0.9,23106776.4
"3286889",1,"allD",0,1,"AL",1050308,10,9252,18,5,0.7,0.9,23106776.4
"3287889",2,"allD",0,1,"AL",1050308,10,9252,18,5,0.7,0.9,23106776.4
"3288889",3,"allD",0,1,"AL",1050308,10,9252,18,5,0.7,0.9,23106776.4
"3289889",4,"allD",0,1,"AL",1050308,10,9252,18,5,0.7,0.9,23106776.4
"3290889",5,"allD",0,1,"AL",1050308,10,9252,18,5,0.7,0.9,23106776.4
"3291889",6,"allD",0,1,"AL",1050308,10,9252,18,5,0.7,0.9,23106776.4
"3292889",7,"allD",0,1,"AL",1050308,10,9252,18,5,0.7,0.9,23106776.4
"3286890",1,"allD",0,1,"AL",1124938,10,10280,20,1,0,0.9,23106776.4
